"eviction_id","address","city","state","zip","file_date","non_payment","breach","nuisance","illegal_use","failure_to_sign_renewal","access_denial","unapproved_subtenant","owner_move_in","demolition","capital_improvement","substantial_rehab","ellis_act_withdrawal","condo_conversion","roommate_same_unit","other_cause","late_payments","lead_remediation","development","good_samaritan_ends","constraints_date","supervisor_district","neighborhood","client_location","shape",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_fyvs_ahh9",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_yftq_j783",":@computed_region_bh8s_q3mv",":@computed_region_9jxd_iqea",":@computed_region_6ezc_tdp2",":@computed_region_6pnf_4xz7",":@computed_region_h4ep_8xdi",":@computed_region_pigm_ib2e",":@computed_region_jwn9_ihcz"
"M181157","300 Block Of Capp  Street","San Francisco","CA","94110","2018-04-12T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission","
,  
(37.761101313584554, -122.41819471873946)","POINT (-122.4182 37.7611)","53","3","2","20","19","4","7","2","28859",,,"2",,"15","53"
"M131065","2800 Block Of Cesar Chavez  Street","San Francisco","CA","94110","2013-06-04T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false",,"9","Mission","
,  
(37.748993851217186, -122.40598337721461)","POINT (-122.40598 37.748993)","60","3","2","20","19","4","7","2","28859",,,"1",,,"60"
"M183370","300 Block Of Hearst  Avenue","San Francisco","CA","94112","2018-12-10T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2024-02-02T00:00:00.000","7","West of Twin Peaks","
,  
(37.73070374235189, -122.44543594216559)","POINT (-122.445435 37.730705)","95","9","8","41","40","7","4","9","28861",,,"1",,,"95"
"M150242","200 Block Of Leavenworth  Street","San Francisco","CA","94103","2015-02-04T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"5","Tenderloin",,"POINT (-122.41416 37.783264)",,,,,,,,,,,,,,,"20"
"M130623","500 Block Of 19th  Avenue","San Francisco","CA","94121","2013-04-30T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2016-04-26T00:00:00.000","1","Outer Richmond","
,  
(37.77752610699705, -122.47809971848208)","POINT (-122.478096 37.777527)",,"8","4","29","26","6","2","11","55",,,"1",,,
"M180940","3200 Block Of Jennings  Street","San Francisco","CA","94124","2018-03-28T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"10","Bayview Hunters Point","
,  
(37.71987177264275, -122.39514916124376)","POINT (-122.39515 37.71987)","88","2","9","1","1","3","8","10","58",,,"2",,,"88"
"M161256","200 Block Of Lincoln  Way","San Francisco","CA","94122","2016-04-13T00:00:00.000","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false",,"7","Inner Sunset","
,  
(37.766142621455934, -122.46055645762675)","POINT (-122.460556 37.766144)","109","7","11","14","12","5","11","15","29492",,,"1",,,"109"
"M162453","800 Block Of Russia  Avenue","San Francisco","CA","94112","2016-07-22T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2021-09-21T00:00:00.000","11","Excelsior","
,  
(37.718338881449064, -122.4303780255476)","POINT (-122.43038 37.718338)","90","9","1","7","5","7","6","9","28861",,,"2",,,"90"
"M153145","1300 Block Of Pacific  Avenue","San Francisco","CA","94109","2015-11-13T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false",,"3","Russian Hill","
,  
(37.79564788243513, -122.41682893216395)","POINT (-122.41683 37.795647)","16","6","3","32","32","1","10","5","28858",,,"1",,,"16"
"M170656","4900 Block Of 17th  Street","San Francisco","CA","94117","2017-03-20T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false",,"8","Haight Ashbury","
,  
(37.76151967379784, -122.4512688691748)","POINT (-122.45127 37.76152)","114","7","11","3","9","5","11","15","29492",,,"1",,,"114"
"M190861","500 Block Of Gonzalez  Drive","San Francisco","CA","94132","2019-04-25T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","Lakeshore","
,  
(37.716142641523476, -122.47880858813306)","POINT (-122.478806 37.71614)","42","10","8","16","14","8","4","1","64",,,"2",,,"42"
"M120087","500 Block Of Hyde  Street","San Francisco","CA","94109","2012-01-17T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"5","Tenderloin","
,  
(37.78601836706214, -122.41638995162108)","POINT (-122.41639 37.78602)","20","5","10","36","36","10","9","13","28858",,"1","2","1",,"20"
"M142439","700 Block Of Hayes  Street","San Francisco","CA","94102","2014-10-27T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2017-10-27T00:00:00.000","5","Hayes Valley","
,  
(37.77614897940579, -122.42873388812309)","POINT (-122.428734 37.77615)","22","4","11","9","10","9","11","7","28852",,,"1",,,"22"
"M163730","400 Block Of Naples  Street","San Francisco","CA","94112","2016-12-05T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false",,"11","Excelsior","
,  
(37.72162672784102, -122.4306154345706)","POINT (-122.43062 37.721626)","90","9","1","7","5","7","6","9","28861",,,"2",,,"90"
"M150497","1300 Block Of Market  Street","San Francisco","CA","94102","2015-03-06T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"6","Tenderloin","
,  
(37.777044489388786, -122.41693056537846)","POINT (-122.41693 37.777046)","21","5","10","36","36","2","9","7","28852","8","1","2","1",,"21"
"M190184","300 Block Of Arballo  Drive","San Francisco","CA","94132","2019-01-25T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","Lakeshore","
,  
(37.72082977509336, -122.48299734208052)","POINT (-122.482994 37.72083)","42","10","8","16","14","8","4","1","64",,,"2",,,"42"
"M210278","3200 Block Of 26th  Street","San Francisco","CA","94110","2021-03-02T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission","
,  
(37.74922201228286, -122.41512491547307)","POINT (-122.41512 37.74922)","53","3","2","20","19","4","7","2","28859",,,"2",,,"53"
"M191407","1300 Block Of Lyon  Street","San Francisco","CA","94115","2019-06-21T00:00:00.000","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false",,"2","Presidio Heights","
,  
(37.78341178732842, -122.44458657313574)","POINT (-122.44459 37.783413)","103","8","6","31","31","6","1","15","29490",,,"1",,,"103"
"M201700","1100 Block Of Larkin  Street","San Francisco","CA","94109","2020-12-07T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","Nob Hill","
,  
(37.788199313612914, -122.41851217228944)","POINT (-122.41851 37.7882)","50","6","3","21","21","9","10","13","28858",,,"2",,,"50"
"M151610","2200 Block Of Larkin  Street","San Francisco","CA","94109","2015-06-30T00:00:00.000","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false",,"3","Russian Hill","
,  
(37.79836325532118, -122.42056724301992)","POINT (-122.42057 37.798363)","105","6","3","32","32","9","10","5","28858",,,"1",,,"105"
"M201061","100 Block Of Hearst  Avenue","San Francisco","CA","94131","2020-07-31T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","West of Twin Peaks","
,  
(37.73072734354002, -122.44087650435355)","POINT (-122.44088 37.73073)","95","9","8","41","40","7","4","9","63",,,"1",,,"95"
"M141749","200 Block Of Anza  Street","San Francisco","CA","94118","2014-08-04T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2017-07-30T00:00:00.000","1","Lone Mountain/USF","
,  
(37.780849364012575, -122.44904688669855)","POINT (-122.44904 37.78085)","12","7","4","18","16","6","2","15","54",,,"1",,,"12"
"M171567","900 Block Of De Haro  Street","San Francisco","CA","94107","2017-06-19T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2022-08-11T00:00:00.000","10","Potrero Hill","
,  
(37.75765842265678, -122.40091465767033)","POINT (-122.40092 37.75766)","54","2","9","26","29","3","8","10","28856",,,"1",,,"54"
"M130579","400 Block Of Broadway  Street","San Francisco","CA","94133","2013-04-03T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","North Beach","
,  
(37.79817070827649, -122.40427147796282)","POINT (-122.404274 37.798172)","106","6","3","23","23","1","10","3","308","1",,"2",,,"106"
"M142045","2500 Block Of Greenwich  Street","San Francisco","CA","94123","2014-09-15T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"2","Marina","
,  
(37.79821818622581, -122.44163303090076)","POINT (-122.441635 37.798218)","14","4","6","13","17","9","1","13","57",,,"1",,,"14"
"M190468","800 Block Of 46th  Avenue","San Francisco","CA","94121","2019-02-27T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2024-06-05T00:00:00.000","1","Outer Richmond","
,  
(37.77247474445482, -122.50675328494607)","POINT (-122.50675 37.772476)","8","8","4","29","26","6","2","11","55",,,"1",,,"8"
"M121113","600 Block Of 25th  Avenue","San Francisco","CA","94121","2012-07-24T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"1","Outer Richmond","
,  
(37.777233999968296, -122.48452794291646)","POINT (-122.48453 37.777233)","8","8","4","29","26","6","2","11","55",,,"1",,,"8"
"M183422","1200 Block Of Chestnut  Street","San Francisco","CA","94109","2018-12-24T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","Russian Hill","
,  
(37.802385362710226, -122.42390953488389)","POINT (-122.42391 37.802387)","107","4","6","32","32","9","1","5","28858",,,"1",,,"107"
"M220840","700 Block Of Pacheco  Street","San Francisco","CA","94116","2022-05-17T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2027-07-12T00:00:00.000","7","Inner Sunset","
,  
(37.75180313876378, -122.46828541201886)","POINT (-122.468285 37.751804)","44","10","8","14","12","8","4","1","29491",,,"1",,,"44"
"M181816","1400 Block Of 46th  Avenue","San Francisco","CA","94122","2018-06-21T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"4","Sunset/Parkside","
,  
(37.75949197653004, -122.50586247729987)","POINT (-122.50586 37.75949)","39","10","7","35","35","8","3","1","56",,,"1",,,"39"
